,0.32,0.41,0.51,0.53,0.56,0.58,0.61,0.64,0.66,0.68,0.71,0.74,0.77,0.8,0.82
1,0.09,0.05,0.01,-0.01,-0.03,-0.03,-0.05,-0.08,-0.13,-0.16,-0.22,-0.26,-0.27,-0.32,-0.4
0.951,0.05,0.01,-0.02,-0.04,-0.07,-0.05,-0.07,-0.1,-0.17,-0.21,-0.28,-0.31,-0.31,-0.37,-0.45
0.849,-0.04,-0.08,-0.09,-0.11,-0.13,-0.12,-0.14,-0.17,-0.23,-0.29,-0.38,-0.41,-0.4,-0.45,-0.52
0.802,-0.09,-0.12,-0.13,-0.14,-0.17,-0.14,-0.17,-0.19,-0.26,-0.33,-0.41,-0.44,-0.43,-0.47,-0.54
0.751,-0.15,-0.21,-0.17,-0.18,-0.21,-0.19,-0.21,-0.23,-0.3,-0.38,-0.46,-0.48,-0.47,-0.51,-0.57
0.701,-0.2,-0.22,-0.21,-0.23,-0.25,-0.22,-0.25,-0.27,-0.34,-0.42,-0.49,-0.52,-0.51,-0.53,-0.59
0.649,-0.27,-0.28,-0.26,-0.28,-0.3,-0.28,-0.29,-0.31,-0.39,-0.46,-0.53,-0.55,-0.53,-0.56,-0.62
0.598,-0.34,-0.34,-0.32,-0.33,-0.35,-0.33,-0.35,-0.37,-0.44,-0.5,-0.56,-0.58,-0.57,-0.6,-0.65
0.549,-0.41,-0.41,-0.37,-0.39,-0.41,-0.39,-0.4,-0.42,-0.49,-0.55,-0.59,-0.6,-0.6,-0.63,-0.68
0.499,-0.48,-0.48,-0.44,-0.46,-0.48,-0.46,-0.47,-0.49,-0.55,-0.6,-0.63,-0.63,-0.63,-0.68,-0.74
0.4,-0.61,-0.6,-0.57,-0.6,-0.62,-0.61,-0.64,-0.64,-0.69,-0.71,-0.7,-0.7,-0.73,-0.84,-0.99
0.349,-0.67,-0.67,-0.66,-0.69,-0.73,-0.7,-0.75,-0.74,-0.78,-0.76,-0.76,-0.76,-0.82,-1.02,-1.11
0.301,-0.74,-0.74,-0.77,-0.82,-0.86,-0.82,-0.89,-0.85,-0.88,-0.84,-0.84,-0.85,-0.95,-1.19,-1.18
0.249,-0.82,-0.84,-0.93,-0.99,-1.03,-0.97,-1.06,-1.01,-1.02,-0.97,-0.97,-0.97,-1.13,-1.28,-1.21
0.199,-0.92,-0.97,-1.17,-1.23,-1.26,-1.15,-1.24,-1.18,-1.18,-1.15,-1.12,-1.07,-1.23,-1.32,-1.23
0.151,-1.05,-1.2,-1.46,-1.48,-1.48,-1.38,-1.43,-1.39,-1.36,-1.38,-1.26,-1.16,-1.31,-1.36,-1.24
0.101,-1.29,-1.59,-1.7,-1.67,-1.64,-1.67,-1.57,-1.62,-1.62,-1.62,-1.39,-1.24,-1.36,-1.37,-1.24
0.076,-1.47,-1.82,-1.75,-1.72,-1.68,-1.84,-1.62,-1.75,-1.79,-1.72,-1.43,-1.27,-1.38,-1.39,-1.27
0.051,-1.69,-2,-1.79,-1.78,-1.72,-2.08,-1.68,-1.91,-1.95,-1.85,-1.49,-1.35,-1.42,-1.44,-1.31
0.029,-2.35,-2.28,-1.83,-1.84,-1.76,-2.31,-1.73,-1.97,-1.99,-1.93,-1.61,-1.4,-1.47,-1.43,-1.28
0.005,-4.7,-3.13,-2.06,-2.02,-1.88,-2.48,-1.84,-2.05,-1.94,-1.71,-1.42,-1.2,-1.11,-0.95,-0.77
0,-5.16,-3.29,-2,-1.81,-1.61,-1.37,-1.07,-0.91,-0.72,-0.55,-0.33,-0.14,0,0.18,0.34
0.005,0.8,0.92,1.03,1.04,1.05,1.07,1.09,1.1,1.11,1.12,1.13,1.14,1.15,1.16,1.16
0.014,1.02,1.03,1.03,1.04,1.02,1.03,1.03,1.02,1.01,1.01,0.99,0.99,0.96,0.96,0.94
0.049,0.77,0.74,0.72,0.72,0.7,0.71,0.7,0.7,0.68,0.67,0.66,0.65,0.65,0.63,0.61
0.073,0.64,0.61,0.59,0.59,0.58,0.58,0.57,0.57,0.55,0.55,0.54,0.53,0.53,0.51,0.48
0.098,0.54,0.51,0.49,0.49,0.48,0.48,0.48,0.47,0.45,0.45,0.44,0.43,0.43,0.41,0.39
0.152,0.39,0.36,0.35,0.35,0.33,0.34,0.33,0.33,0.31,0.3,0.3,0.29,0.29,0.27,0.25
0.251,0.22,0.19,0.18,0.17,0.16,0.17,0.16,0.15,0.13,0.12,0.12,0.11,0.1,0.08,0.06
0.3,0.15,0.13,0.12,0.11,0.09,0.1,0.09,0.08,0.06,0.05,0.04,0.03,0.03,0.01,-0.03
0.351,0.11,0.08,0.07,0.06,0.04,0.05,0.04,0.03,0,-0.01,-0.01,-0.02,-0.03,-0.06,-0.09
0.403,0.08,0.05,0.04,0.03,0.01,0.02,0.01,0,-0.03,-0.04,-0.05,-0.06,-0.07,-0.1,-0.14
0.449,0.05,0.02,0.01,-0.01,-0.02,-0.02,-0.03,-0.03,-0.07,-0.08,-0.09,-0.1,-0.11,-0.15,-0.19
0.5,0.04,0.01,-0.01,-0.02,-0.04,-0.03,-0.04,-0.05,-0.08,-0.09,-0.11,-0.12,-0.13,-0.17,-0.21
0.549,0.03,0,-0.01,-0.02,-0.04,-0.03,-0.04,-0.05,-0.08,-0.09,-0.11,-0.12,-0.13,-0.16,-0.21
0.602,0.04,0.01,0,-0.01,-0.03,-0.02,-0.03,-0.04,-0.07,-0.08,-0.09,-0.11,-0.12,-0.15,-0.19
0.649,0.05,0.02,0.01,0,-0.02,-0.01,-0.02,-0.03,-0.06,-0.07,-0.08,-0.1,-0.11,-0.14,-0.18
0.701,0.06,0.03,0.02,0.01,-0.01,-0.01,-0.01,-0.02,-0.06,-0.06,-0.07,-0.09,-0.1,--,--
0.751,0.06,0.04,0.02,0.01,0,0,-0.01,-0.02,-0.05,-0.06,-0.07,-0.08,-0.09,-0.12,-0.16
0.801,0.07,0.04,0.03,0.01,0,0,-0.01,-0.02,-0.06,-0.06,-0.07,-0.09,-0.09,--,--
0.851,0.07,0.03,0.02,0,-0.01,-0.01,-0.01,--,--,--,--,--,-0.11,-0.15,-0.19
0.951,0.09,0.05,0.02,0,-0.01,-0.01,-0.02,-0.04,-0.08,-0.09,-0.12,-0.15,-0.15,-0.19,-0.23
