xc,yb,surf,section,cp
0.95,0,U,1,-0.055
0.85,0,U,1,-0.14
0.75,0,U,1,-0.2
0.65,0,U,1,-0.275
0.5,0,U,1,-0.36
0.35,0,U,1,-0.455
0.225,0,U,1,-0.41
0.15,0,U,1,-0.37
0.08,0,U,1,-0.28
0.03,0,U,1,-0.175
0.01,0,U,1,0.035
0,0,U,1,0.935
0.01,0,L,1,0.805
0.03,0,L,1,0.545
0.08,0,L,1,0.28
0.15,0,L,1,0.155
0.225,0,L,1,0.065
0.35,0,L,1,-0.045
0.5,0,L,1,-0.06
0.65,0,L,1,-0.04
0.75,0,L,1,-0.02
0.85,0,L,1,0.01
0.95,0,L,1,0.03
0.95,0.068,U,2,0.035
0.85,0.068,U,2,-0.055
0.75,0.068,U,2,-0.14
0.65,0.068,U,2,-0.22
0.5,0.068,U,2,-0.32
0.35,0.068,U,2,-0.435
0.225,0.068,U,2,-0.505
0.15,0.068,U,2,-0.505
0.08,0.068,U,2,-0.495
0.03,0.068,U,2,-0.565
0.01,0.068,U,2,-0.455
0,0.068,U,2,0.265
0.01,0.068,L,2,0.535
0.03,0.068,L,2,0.4
0.08,0.068,L,2,0.22
0.15,0.068,L,2,0.075
0.225,0.068,L,2,0.01
0.35,0.068,L,2,-0.06
0.5,0.068,L,2,-0.055
0.65,0.068,L,2,-0.02
0.75,0.068,L,2,0.02
0.85,0.068,L,2,0.04
0.95,0.068,L,2,0.07
0.95,0.135,U,3,0.055
0.85,0.135,U,3,-0.02
0.75,0.135,U,3,-0.1
0.65,0.135,U,3,-0.18
0.5,0.135,U,3,-0.3
0.35,0.135,U,3,-0.43
0.225,0.135,U,3,-0.54
0.15,0.135,U,3,-0.575
0.08,0.135,U,3,-0.605
0.03,0.135,U,3,-0.7
0.01,0.135,U,3,-0.65
0,0.135,U,3,0.03
0.01,0.135,L,3,0.53
0.03,0.135,L,3,0.405
0.08,0.135,L,3,0.17
0.15,0.135,L,3,0.055
0.225,0.135,L,3,-0.015
0.35,0.135,L,3,-0.07
0.5,0.135,L,3,-0.05
0.65,0.135,L,3,0.005
0.75,0.135,L,3,0.015
0.85,0.135,L,3,0.045
0.95,0.135,L,3,0.075
0.95,0.271,U,4,0.065
0.85,0.271,U,4,0.005
0.75,0.271,U,4,-0.065
0.65,0.271,U,4,-0.14
0.5,0.271,U,4,-0.255
0.35,0.271,U,4,-0.43
0.225,0.271,U,4,-0.51
0.15,0.271,U,4,-0.62
0.08,0.271,U,4,-0.68
0.03,0.271,U,4,-0.77
0.01,0.271,U,4,-0.775
0,0.271,U,4,-0.005
0.01,0.271,L,4,0.495
0.03,0.271,L,4,0.375
0.08,0.271,L,4,0.175
0.15,0.271,L,4,0.045
0.225,0.271,L,4,-0.01
0.35,0.271,L,4,-0.075
0.5,0.271,L,4,-0.04
0.65,0.271,L,4,0.01
0.75,0.271,L,4,0.03
0.85,0.271,L,4,0.045
0.95,0.271,L,4,0.08
0.95,0.406,U,5,0.065
0.85,0.406,U,5,0.005
0.75,0.406,U,5,-0.055
0.65,0.406,U,5,-0.115
0.5,0.406,U,5,-0.24
0.35,0.406,U,5,-0.395
0.225,0.406,U,5,-0.53
0.15,0.406,U,5,-0.63
0.08,0.406,U,5,-0.69
0.03,0.406,U,5,-0.83
0.01,0.406,U,5,-0.86
0,0.406,U,5,-0.085
0.01,0.406,L,5,0.495
0.03,0.406,L,5,0.395
0.08,0.406,L,5,0.18
0.15,0.406,L,5,0.055
0.225,0.406,L,5,-0.01
0.35,0.406,L,5,-0.06
0.5,0.406,L,5,-0.03
0.65,0.406,L,5,0.015
0.75,0.406,L,5,0.035
0.85,0.406,L,5,0.04
0.95,0.406,L,5,0.07
0.95,0.61,U,6,0.075
0.85,0.61,U,6,0.02
0.75,0.61,U,6,-0.025
0.65,0.61,U,6,-0.1
0.5,0.61,U,6,-0.205
0.35,0.61,U,6,-0.37
0.225,0.61,U,6,-0.49
0.15,0.61,U,6,-0.62
0.08,0.61,U,6,-0.71
0.01,0.61,U,6,-0.91
0,0.61,U,6,0.01
0.01,0.61,L,6,0.495
0.03,0.61,L,6,0.375
0.08,0.61,L,6,0.185
0.15,0.61,L,6,0.05
0.225,0.61,L,6,-0.02
0.35,0.61,L,6,-0.07
0.5,0.61,L,6,-0.04
0.65,0.61,L,6,-0.01
0.75,0.61,L,6,0.015
0.85,0.61,L,6,0.055
0.95,0.61,L,6,0.075
0.7,0.915,U,8,-0.055
0.5,0.915,U,8,-0.2
0.35,0.915,U,8,-0.32
0.25,0.915,U,8,-0.41
0.15,0.915,U,8,-0.5
0.1,0.915,U,8,-0.535
0.05,0.915,U,8,-0.595
0.025,0.915,U,8,-0.62
0,0.915,U,8,-0.265
0.025,0.915,L,8,0.08
0.05,0.915,L,8,0.085
0.1,0.915,L,8,0.015
0.15,0.915,L,8,-0.015
0.25,0.915,L,8,-0.035
0.35,0.915,L,8,-0.065
0.5,0.915,L,8,-0.015
0.7,0.915,L,8,0.04
