xc,yb,surf,section,cp
0.95,0,U,1,-0.025
0.85,0,U,1,-0.08
0.75,0,U,1,-0.115
0.65,0,U,1,-0.175
0.5,0,U,1,-0.22
0.35,0,U,1,-0.255
0.225,0,U,1,-0.18
0.15,0,U,1,-0.115
0.08,0,U,1,0.015
0.03,0,U,1,0.195
0.01,0,U,1,0.46
0,0,U,1,1
0.01,0,L,1,0.54
0.03,0,L,1,0.225
0.08,0,L,1,-0.01
0.15,0,L,1,-0.105
0.225,0,L,1,-0.175
0.35,0,L,1,-0.25
0.5,0,L,1,-0.24
0.65,0,L,1,-0.18
0.75,0,L,1,-0.13
0.85,0,L,1,-0.07
0.95,0,L,1,-0.035
0.95,0.068,U,2,0.035
0.85,0.068,U,2,-0.015
0.75,0.068,U,2,-0.075
0.65,0.068,U,2,-0.13
0.5,0.068,U,2,-0.2
0.35,0.068,U,2,-0.26
0.225,0.068,U,2,-0.255
0.15,0.068,U,2,-0.205
0.08,0.068,U,2,-0.125
0.03,0.068,U,2,-0.02
0.01,0.068,U,2,0.2
0,0.068,U,2,0.54
0.01,0.068,L,2,0.21
0.03,0.068,L,2,0.025
0.08,0.068,L,2,-0.115
0.15,0.068,L,2,-0.215
0.225,0.068,L,2,-0.24
0.35,0.068,L,2,-0.265
0.5,0.068,L,2,-0.215
0.65,0.068,L,2,-0.125
0.75,0.068,L,2,-0.065
0.85,0.068,L,2,-0.025
0.95,0.068,L,2,0.045
0.95,0.135,U,3,0.06
0.85,0.135,U,3,0.01
0.75,0.135,U,3,-0.04
0.65,0.135,U,3,-0.095
0.5,0.135,U,3,-0.195
0.35,0.135,U,3,-0.265
0.225,0.135,U,3,-0.27
0.15,0.135,U,3,-0.24
0.08,0.135,U,3,-0.17
0.03,0.135,U,3,-0.055
0.01,0.135,U,3,0.155
0,0.135,U,3,0.48
0.01,0.135,L,3,0.195
0.03,0.135,L,3,0.015
0.08,0.135,L,3,-0.18
0.15,0.135,L,3,-0.25
0.225,0.135,L,3,-0.27
0.35,0.135,L,3,-0.27
0.5,0.135,L,3,-0.21
0.65,0.135,L,3,-0.09
0.75,0.135,L,3,-0.055
0.85,0.135,L,3,0
0.95,0.135,L,3,0.045
0.95,0.271,U,4,0.06
0.85,0.271,U,4,0.015
0.75,0.271,U,4,-0.035
0.65,0.271,U,4,-0.075
0.5,0.271,U,4,-0.18
0.35,0.271,U,4,-0.265
0.225,0.271,U,4,-0.27
0.15,0.271,U,4,-0.27
0.08,0.271,U,4,-0.205
0.03,0.271,U,4,-0.075
0.01,0.271,U,4,0.115
0,0.271,U,4,0.485
0.01,0.271,L,4,0.14
0.03,0.271,L,4,-0.075
0.08,0.271,L,4,-0.215
0.15,0.271,L,4,-0.265
0.225,0.271,L,4,-0.28
0.35,0.271,L,4,-0.265
0.5,0.271,L,4,-0.19
0.65,0.271,L,4,-0.07
0.75,0.271,L,4,-0.025
0.85,0.271,L,4,0.01
0.95,0.271,L,4,0.07
0.95,0.406,U,5,0.06
0.85,0.406,U,5,0.015
0.75,0.406,U,5,-0.025
0.65,0.406,U,5,-0.06
0.5,0.406,U,5,-0.15
0.35,0.406,U,5,-0.255
0.225,0.406,U,5,-0.275
0.15,0.406,U,5,-0.26
0.08,0.406,U,5,-0.185
0.03,0.406,U,5,-0.07
0.01,0.406,U,5,0.12
0,0.406,U,5,0.5
0.01,0.406,L,5,0.1
0.03,0.406,L,5,-0.065
0.08,0.406,L,5,-0.22
0.15,0.406,L,5,-0.265
0.225,0.406,L,5,-0.265
0.35,0.406,L,5,-0.245
0.5,0.406,L,5,-0.17
0.65,0.406,L,5,-0.055
0.75,0.406,L,5,-0.015
0.85,0.406,L,5,0.005
0.95,0.406,L,5,0.06
0.95,0.61,U,6,0.07
0.85,0.61,U,6,0.02
0.75,0.61,U,6,-0.005
0.65,0.61,U,6,-0.055
0.5,0.61,U,6,-0.115
0.35,0.61,U,6,-0.24
0.225,0.61,U,6,-0.26
0.15,0.61,U,6,-0.245
0.08,0.61,U,6,-0.195
0.01,0.61,U,6,0.1
0,0.61,U,6,0.49
0.01,0.61,L,6,0.09
0.03,0.61,L,6,-0.09
0.08,0.61,L,6,-0.21
0.15,0.61,L,6,-0.26
0.225,0.61,L,6,-0.26
0.35,0.61,L,6,-0.24
0.5,0.61,L,6,-0.125
0.65,0.61,L,6,-0.06
0.75,0.61,L,6,-0.01
0.85,0.61,L,6,0.04
0.95,0.61,L,6,0.075
0.95,0.831,U,7,0.095
0.85,0.831,U,7,0.07
0.75,0.831,U,7,-0.02
0.65,0.831,U,7,-0.02
0.5,0.831,U,7,-0.09
0.35,0.831,U,7,-0.215
0.225,0.831,U,7,-0.23
0.15,0.831,U,7,-0.245
0.08,0.831,U,7,-0.195
0.03,0.831,U,7,-0.105
0.01,0.831,U,7,-0.065
0,0.831,U,7,0.46
0.01,0.831,L,7,-0.025
0.03,0.831,L,7,-0.175
0.08,0.831,L,7,-0.25
0.15,0.831,L,7,-0.23
0.225,0.831,L,7,-0.225
0.35,0.831,L,7,-0.21
0.5,0.831,L,7,-0.135
0.65,0.831,L,7,-0.04
0.75,0.831,L,7,0
0.85,0.831,L,7,0.055
0.95,0.831,L,7,0.055
0.7,0.915,U,8,0.005
0.5,0.915,U,8,-0.1
0.35,0.915,U,8,-0.155
0.25,0.915,U,8,-0.18
0.15,0.915,U,8,-0.195
0.1,0.915,U,8,-0.175
0.05,0.915,U,8,-0.115
0.025,0.915,U,8,-0.065
0,0.915,U,8,0.035
0.025,0.915,L,8,-0.08
0.05,0.915,L,8,-0.11
0.1,0.915,L,8,-0.175
0.15,0.915,L,8,-0.185
0.25,0.915,L,8,-0.145
0.35,0.915,L,8,-0.175
0.5,0.915,L,8,-0.085
0.7,0.915,L,8,0
