xc,yb,surf,section,cp
0.95,0,U,1,-0.075
0.85,0,U,1,-0.22
0.75,0,U,1,-0.31
0.65,0,U,1,-0.43
0.5,0,U,1,-0.58
0.35,0,U,1,-0.75
0.225,0,U,1,-0.77
0.15,0,U,1,-0.795
0.08,0,U,1,-0.78
0.03,0,U,1,-0.845
0.01,0,U,1,-0.885
0,0,U,1,0.465
0.01,0,L,1,1.005
0.03,0,L,1,0.905
0.08,0,L,1,0.685
0.15,0,L,1,0.54
0.225,0,L,1,0.44
0.35,0,L,1,0.31
0.5,0,L,1,0.245
0.65,0,L,1,0.215
0.75,0,L,1,0.205
0.85,0,L,1,0.18
0.95,0,L,1,0.16
0.95,0.068,U,2,0.035
0.85,0.068,U,2,-0.1
0.75,0.068,U,2,-0.235
0.65,0.068,U,2,-0.345
0.5,0.068,U,2,-0.53
0.35,0.068,U,2,-0.72
0.225,0.068,U,2,-0.885
0.15,0.068,U,2,-0.955
0.08,0.068,U,2,-1.135
0.03,0.068,U,2,-1.81
0.01,0.068,U,2,-2.195
0,0.068,U,2,-1.46
0.01,0.068,L,2,0.26
0.03,0.068,L,2,0.61
0.08,0.068,L,2,0.59
0.15,0.068,L,2,0.465
0.225,0.068,L,2,0.375
0.35,0.068,L,2,0.27
0.5,0.068,L,2,0.215
0.65,0.068,L,2,0.19
0.75,0.068,L,2,0.185
0.85,0.068,L,2,0.165
0.95,0.068,L,2,0.15
0.95,0.135,U,3,0.045
0.85,0.135,U,3,-0.07
0.75,0.135,U,3,-0.195
0.65,0.135,U,3,-0.31
0.5,0.135,U,3,-0.495
0.35,0.135,U,3,-0.735
0.225,0.135,U,3,-0.93
0.15,0.135,U,3,-1.1
0.08,0.135,U,3,-1.41
0.03,0.135,U,3,-2.11
0.01,0.135,U,3,-2.905
0,0.135,U,3,-2.795
0.01,0.135,L,3,0.105
0.03,0.135,L,3,0.52
0.08,0.135,L,3,0.555
0.15,0.135,L,3,0.45
0.225,0.135,L,3,0.36
0.35,0.135,L,3,0.255
0.5,0.135,L,3,0.205
0.65,0.135,L,3,0.185
0.75,0.135,L,3,0.15
0.85,0.135,L,3,0.165
0.95,0.135,L,3,0.13
0.95,0.271,U,4,0.02
0.85,0.271,U,4,-0.065
0.75,0.271,U,4,-0.16
0.65,0.271,U,4,-0.25
0.5,0.271,U,4,-0.42
0.35,0.271,U,4,-0.69
0.225,0.271,U,4,-0.93
0.15,0.271,U,4,-1.23
0.08,0.271,U,4,-1.61
0.03,0.271,U,4,-2.455
0.01,0.271,U,4,-3.725
0,0.271,U,4,-3.335
0.01,0.271,L,4,-0.125
0.03,0.271,L,4,0.47
0.08,0.271,L,4,0.55
0.15,0.271,L,4,0.44
0.225,0.271,L,4,0.355
0.35,0.271,L,4,0.25
0.5,0.271,L,4,0.2
0.65,0.271,L,4,0.18
0.75,0.271,L,4,0.165
0.85,0.271,L,4,0.145
0.95,0.271,L,4,0.125
0.95,0.406,U,5,-0.02
0.85,0.406,U,5,-0.115
0.75,0.406,U,5,-0.195
0.65,0.406,U,5,-0.245
0.5,0.406,U,5,-0.38
0.35,0.406,U,5,-0.63
0.225,0.406,U,5,-0.975
0.15,0.406,U,5,-1.245
0.08,0.406,U,5,-1.7
0.03,0.406,U,5,-2.61
0.01,0.406,U,5,-4.07
0,0.406,U,5,-3.905
0.01,0.406,L,5,-0.195
0.03,0.406,L,5,0.435
0.08,0.406,L,5,0.55
0.15,0.406,L,5,0.45
0.225,0.406,L,5,0.36
0.35,0.406,L,5,0.245
0.5,0.406,L,5,0.195
0.65,0.406,L,5,0.165
0.75,0.406,L,5,0.155
0.85,0.406,L,5,0.12
0.95,0.406,L,5,0.095
0.95,0.61,U,6,0.03
0.85,0.61,U,6,-0.115
0.75,0.61,U,6,-0.295
0.65,0.61,U,6,-0.375
0.5,0.61,U,6,-0.37
0.35,0.61,U,6,-0.525
0.225,0.61,U,6,-0.885
0.15,0.61,U,6,-1.205
0.08,0.61,U,6,-1.745
0.03,0.61,U,6,-2.71
0.01,0.61,U,6,-4.11
0,0.61,U,6,-3.49
0.01,0.61,L,6,-0.22
0.03,0.61,L,6,0.445
0.08,0.61,L,6,0.53
0.15,0.61,L,6,0.43
0.225,0.61,L,6,0.335
0.35,0.61,L,6,0.215
0.5,0.61,L,6,0.15
0.65,0.61,L,6,0.115
0.75,0.61,L,6,0.105
0.85,0.61,L,6,0.11
0.95,0.61,L,6,0.08
0.95,0.831,U,7,-0.17
0.85,0.831,U,7,-0.16
0.75,0.831,U,7,-0.275
0.65,0.831,U,7,-0.315
0.5,0.831,U,7,-0.335
0.35,0.831,U,7,-0.42
0.225,0.831,U,7,-0.74
0.15,0.831,U,7,-1.065
0.08,0.831,U,7,-1.34
0.03,0.831,U,7,-2.175
0.01,0.831,U,7,-3.285
0,0.831,U,7,-3.595
0.01,0.831,L,7,-0.01
0.03,0.831,L,7,0.31
0.08,0.831,L,7,0.335
0.15,0.831,L,7,0.26
0.225,0.831,L,7,0.155
0.35,0.831,L,7,0.08
0.5,0.831,L,7,0.01
0.65,0.831,L,7,0.075
0.75,0.831,L,7,0.045
0.85,0.831,L,7,0.045
0.95,0.831,L,7,-0.04
0.7,0.915,U,8,-0.345
0.5,0.915,U,8,-0.305
0.35,0.915,U,8,-1.255
0.25,0.915,U,8,-0.89
0.15,0.915,U,8,-1.145
0.1,0.915,U,8,-1.41
0.05,0.915,U,8,-1.935
0.025,0.915,U,8,-2.415
0,0.915,U,8,-1.975
0.025,0.915,L,8,-0.595
0.05,0.915,L,8,-0.25
0.1,0.915,L,8,-0.075
0.15,0.915,L,8,-0.005
