,0.31,0.41,0.51,0.53,0.56,0.58,0.61,0.64,0.66,0.69,0.71,0.74,0.76,0.8,0.83,0.86
1,0.2,0.1,0.1,0.09,0.05,0.05,0.03,0.01,-0.01,0.02,0.05,0.08,0.06,-0.03,-0.15,-0.33
0.96,0.04,0.01,0.01,0,-0.03,-0.03,-0.02,-0.02,-0.04,-0.02,-0.01,0.02,-0.01,-0.12,-0.28,-0.48
0.9,0.02,-0.01,-0.01,-0.03,-0.06,-0.06,-0.04,-0.04,-0.06,-0.06,-0.04,0,-0.03,-0.18,-0.36,-0.52
0.8,-0.06,-0.08,-0.08,-0.09,-0.12,-0.12,-0.11,-0.11,-0.13,-0.13,-0.12,-0.07,-0.11,-0.35,-0.49,-0.54
0.76,-0.09,-0.12,-0.12,-0.13,-0.16,-0.16,-0.14,-0.14,-0.16,-0.17,-0.16,-0.11,-0.16,-0.44,-0.54,-0.54
0.66,-0.15,-0.18,-0.18,-0.2,-0.23,-0.24,-0.21,-0.21,-0.3,-0.25,-0.22,-0.18,-0.34,-0.62,-0.59,-0.55
0.6,-0.19,-0.22,-0.23,-0.24,-0.28,-0.27,-0.26,-0.26,-0.28,-0.3,-0.26,-0.24,-0.48,-0.67,-0.6,-0.57
0.55,-0.22,-0.25,-0.26,-0.28,-0.32,-0.32,-0.3,-0.3,-0.32,-0.35,-0.3,-0.33,-0.61,-0.69,-0.6,-0.62
0.5,-0.27,-0.3,-0.31,-0.33,-0.36,-0.36,-0.35,-0.36,-0.39,-0.41,-0.34,-0.48,-0.74,-0.7,-0.62,-0.77
0.45,-0.3,-0.35,-0.38,-0.39,-0.43,-0.43,-0.41,-0.42,-0.46,-0.48,-0.4,-0.7,-0.79,-0.73,-0.7,-0.97
0.4,-0.35,-0.39,-0.42,-0.44,-0.48,-0.48,-0.47,-0.48,-0.52,-0.53,-0.49,-0.82,-0.94,-0.83,-0.88,-1.03
0.35,-0.37,-0.43,-0.48,-0.49,-0.54,-0.54,-0.54,-0.55,-0.6,-0.58,-0.64,-0.98,-1.28,-1.04,-1.07,-1.04
0.31,-0.44,-0.48,-0.55,-0.57,-0.62,-0.62,-0.62,-0.63,-0.64,-0.64,-0.79,-1.4,-1.4,-1.22,-1.14,-1.03
0.26,-0.53,-0.56,-0.64,-0.66,-0.72,-0.72,-0.75,-0.75,-0.78,-0.74,-1.08,-1.53,-1.44,-1.3,-1.16,-1.04
0.2,-0.75,-0.71,-0.81,-0.85,-0.91,-0.91,-0.92,-0.93,-0.91,-0.96,-1.48,-1.57,-1.46,-1.32,-1.17,-1.04
0.15,-0.99,-0.92,-1.02,-1.04,-1.1,-1.1,-1.1,-1.09,-1.01,-1.28,-1.5,-1.6,-1.48,-1.34,-1.18,-1.04
0.11,-1.31,-1.32,-1.34,-1.34,-1.39,-1.39,-1.36,-1.33,-1.26,-1.6,-1.74,-1.61,-1.54,-1.38,-1.22,-1.08
0.08,-1.44,-1.54,-1.53,-1.5,-1.54,-1.54,-1.49,-1.47,-1.51,-1.7,-1.76,-1.68,-1.55,-1.38,-1.21,-1.06
0.05,-1.5,-1.68,-1.75,-1.76,-1.78,-1.78,-1.72,-1.71,-1.95,-1.91,-1.86,-1.76,-1.61,-1.43,-1.25,-1.08
0.03,-1.5,-1.69,-1.84,-1.85,-1.88,-1.88,-1.83,-1.88,-2.16,-2.05,-1.94,-1.78,-1.63,-1.43,-1.23,-1.05
0.02,-1.49,-1.67,-1.85,-1.88,-1.94,-1.94,-1.92,-2.01,-2.26,-2.19,-2.05,-1.89,-1.72,-1.52,-1.3,-1.09
0.01,-1.49,-1.66,-1.86,-1.92,-1.99,-1.99,-1.96,-2.09,-2.34,-2.34,-2.2,-2.03,-1.85,-1.62,-1.38,-1.17
0,-1.23,-1.27,-1.16,-1.08,-0.93,-0.93,-0.78,-0.65,-0.52,-0.39,-0.27,-0.15,-0.01,0.19,0.34,0.47
0.02,0.9,0.9,0.93,0.9,0.89,0.9,0.91,0.9,0.89,0.91,0.9,0.91,0.89,0.89,0.85,0.82
0.03,0.76,0.77,0.79,0.78,0.76,0.77,0.77,0.78,0.76,0.78,0.78,0.78,0.76,0.74,0.72,0.7
0.05,0.61,0.62,0.63,0.62,0.61,0.61,0.62,0.62,0.61,0.63,0.63,0.64,0.63,0.61,0.6,0.58
0.08,0.49,0.49,0.5,0.48,0.48,0.48,0.49,0.49,0.48,0.5,0.51,0.52,0.5,0.49,0.47,0.46
0.11,0.41,0.42,0.42,0.41,0.4,0.41,0.42,0.42,0.42,0.43,0.44,0.44,0.43,0.42,0.4,0.39
0.15,0.33,0.32,0.32,0.31,0.31,0.31,0.32,0.33,0.32,0.33,0.34,0.34,0.34,0.32,0.31,0.3
0.2,0.25,0.25,0.24,0.22,0.22,0.22,0.24,0.24,0.23,0.25,0.25,0.26,0.25,0.23,0.23,0.21
0.25,0.22,0.22,0.21,0.2,0.19,0.19,0.2,0.21,0.2,0.21,0.22,0.23,0.22,0.2,0.19,0.17
0.3,0.18,0.18,0.16,0.15,0.15,0.15,0.16,0.16,0.16,0.17,0.18,0.19,0.17,0.15,0.14,--
0.35,0.15,0.14,0.13,0.11,0.11,0.11,0.12,0.13,0.12,0.12,0.13,0.14,0.12,0.1,0.1,0.07
0.4,0.11,0.11,0.1,0.08,0.08,0.07,0.09,0.09,0.07,0.09,0.09,0.1,0.08,0.06,0.05,--
0.45,0.1,0.09,0.08,0.06,0.06,0.05,0.07,0.07,0.06,0.06,0.08,0.08,0.06,0.04,0.04,0
0.5,0.09,0.08,0.07,0.06,0.05,0.04,0.06,0.06,0.05,0.06,0.06,0.07,0.06,0.03,0.02,--
0.56,0.09,0.08,0.07,0.05,0.04,0.04,0.06,0.06,0.04,0.05,0.06,0.07,0.05,0.02,0.02,-0.03
0.6,0.08,0.06,0.04,0.04,0.02,0.02,0.03,0.04,0.02,0.03,0.04,0.05,0.03,0,-0.01,--
0.66,0.05,0.02,0.02,0.03,0.02,0.02,0,0.02,0.01,0.01,0.03,0.02,0.01,-0.01,-0.04,-0.08
0.71,0.05,0.03,0.03,0.03,0.02,0.03,0.01,0.03,0.02,0.02,0.04,0.03,0.02,-0.01,-0.02,--
0.76,0.07,0.05,0.04,0.05,0.04,0.04,0.03,0.04,0.04,0.04,0.06,0.05,0.04,0.02,0.01,-0.05
0.85,0.08,0.06,0.06,0.07,0.06,0.05,0.04,0.06,0.06,0.06,0.07,0.07,0.06,0.04,0.02,0
0.9,0.08,0.05,0.05,0.05,0.04,0.04,0.03,0.04,0.04,0.05,0.07,0.06,0.05,0.02,-0.01,--
0.96,0.07,0.04,0.04,0.05,0.04,0.03,0.02,0.04,0.03,0.04,0.06,0.06,0.05,0.01,-0.06,-0.12
