xc,yb,surf,section,cp
0.797794118,0,U,1,-0.126649077
0.738970588,0,U,1,-0.182058047
0.676470588,0,U,1,-0.22823219
0.619485294,0,U,1,-0.255936675
0.556985294,0,U,1,-0.283641161
0.498161765,0,U,1,-0.265171504
1.003577818,0.13,U,2,0.230211055
0.951699463,0.13,U,2,0.19347666
0.919499106,0.13,U,2,0.112337523
0.860465116,0.13,U,2,-0.022990452
0.799642218,0.13,U,2,-0.104642012
0.754919499,0.13,U,2,-0.186005335
0.719141324,0.13,U,2,-0.213500085
0.679785331,0.13,U,2,-0.250010294
0.640429338,0.13,U,2,-0.259666284
0.595706619,0.13,U,2,-0.30522398
0.559928444,0.13,U,2,-0.314815916
0.516994633,0.13,U,2,-0.306633146
0.466905188,0.13,U,2,-0.352286921
0.352415027,0.13,U,2,-0.434899277
0.288014311,0.13,U,2,-0.498712077
0.230769231,0.13,U,2,-0.571348178
1.001788909,0.13,L,2,0.265984655
0.953488372,0.13,L,2,0.202460093
0.915921288,0.13,L,2,0.11227347
0.851520572,0.13,L,2,0.057412076
0.749552773,0.13,L,2,-0.033927501
0.652951699,0.13,L,2,-0.053559745
0.604651163,0.13,L,2,-0.045473054
0.552772809,0.13,L,2,-0.046401823
0.500894454,0.13,L,2,-0.056281998
0.402504472,0.13,L,2,-0.075946269
1.00308203,0.27,U,3,0.064312736
0.869790955,0.27,U,3,-0.085750315
0.805798517,0.27,U,3,-0.182849937
0.761362186,0.27,U,3,-0.244640605
0.720491691,0.27,U,3,-0.279949559
0.677836039,0.27,U,3,-0.332912989
0.603235683,0.27,U,3,-0.332912989
0.557041072,0.27,U,3,-0.359394704
0.519731935,0.27,U,3,-0.37704918
0.468204247,0.27,U,3,-0.412358134
0.404238687,0.27,U,3,-0.456494325
0.349140683,0.27,U,3,-0.527112232
0.2904858,0.27,U,3,-0.606557377
0.228265081,0.27,U,3,-0.712484237
0.166021964,0.27,U,3,-0.862547289
0.107313326,0.27,U,3,-1.047919294
0.052094369,0.27,U,3,-1.356872636
0.020015276,0.27,U,3,-1.568726356
1.008500221,0.27,L,3,0.240857503
0.951639456,0.27,L,3,0.196721311
0.855675437,0.27,L,3,0.09962169
0.756132142,0.27,L,3,-0.050441362
0.649542287,0.27,L,3,-0.085750315
0.603347676,0.27,L,3,-0.11223203
0.553614106,0.27,L,3,-0.11223203
0.502108816,0.27,L,3,-0.103404792
0.404417875,0.27,L,3,-0.103404792
0.304959694,0.27,L,3,-0.085750315
0.200217713,0.27,L,3,0.020176545
0.106155324,0.27,L,3,0.170239596
0.054685873,0.27,L,3,0.249684741
0.013896013,0.27,L,3,0.373266078
0.0011804,0.27,L,3,-0.182849937
0.996179479,0.41,U,4,0.121602638
0.918799541,0.41,U,4,-0.04111608
0.855826582,0.41,U,4,-0.131873598
0.801841864,0.41,U,4,-0.240395731
0.756859205,0.41,U,4,-0.312905024
0.722667962,0.41,U,4,-0.385220872
0.675905157,0.41,U,4,-0.386059129
0.63633663,0.41,U,4,-0.386768424
0.594969533,0.41,U,4,-0.38750996
0.560796713,0.41,U,4,-0.388122533
0.514020091,0.41,U,4,-0.442738247
0.470847515,0.41,U,4,-0.470400752
0.407874556,0.41,U,4,-0.56115827
0.348503342,0.41,U,4,-0.633925487
0.287328952,0.41,U,4,-0.724650764
0.22794392,0.41,U,4,-0.851195438
0.168538161,0.41,U,4,-1.058406297
0.112720331,0.41,U,4,-1.301404312
0.046051207,0.41,U,4,-1.777631415
0.020802148,0.41,U,4,-2.046970067
0.997994169,0.41,L,4,0.184375245
0.947625013,0.41,L,4,0.147620868
0.848687574,0.41,L,4,0.083107265
0.747953868,0.41,L,4,0.02752433
0.649018732,0.41,L,4,-0.028026364
0.593258474,0.41,L,4,-0.046951644
0.546495668,0.41,L,4,-0.047789901
0.499732863,0.41,L,4,-0.048628159
0.397237434,0.41,L,4,0.039163216
0.298332236,0.41,L,4,0.100130344
0.102320408,0.41,L,4,0.222096842
0.053779759,0.41,L,4,0.301892528
0.017845217,0.41,L,4,0.444654265
-0.000405311,0.41,L,4,-0.586402723
