xc,yb,surf,section,cp
0.797794118,0,U,1,-0.126649077
0.738970588,0,U,1,-0.182058047
0.676470588,0,U,1,-0.22823219
0.619485294,0,U,1,-0.255936675
0.556985294,0,U,1,-0.283641161
0.498161765,0,U,1,-0.265171504
1.003577818,0.13,U,2,0.230211055
0.951699463,0.13,U,2,0.19347666
0.919499106,0.13,U,2,0.112337523
0.860465116,0.13,U,2,-0.022990452
0.799642218,0.13,U,2,-0.104642012
0.754919499,0.13,U,2,-0.186005335
0.719141324,0.13,U,2,-0.213500085
0.679785331,0.13,U,2,-0.250010294
0.640429338,0.13,U,2,-0.259666284
0.595706619,0.13,U,2,-0.30522398
0.559928444,0.13,U,2,-0.314815916
0.516994633,0.13,U,2,-0.306633146
0.466905188,0.13,U,2,-0.352286921
0.352415027,0.13,U,2,-0.309579584
0.293381038,0.13,U,2,-0.346442085
0.234347048,0.13,U,2,-0.383304586
1.001788909,0.13,L,2,0.265984655
0.953488372,0.13,L,2,0.202460093
0.915921288,0.13,L,2,0.11227347
0.851520572,0.13,L,2,0.057412076
0.749552773,0.13,L,2,-0.033927501
0.652951699,0.13,L,2,-0.053559745
0.604651163,0.13,L,2,-0.045473054
0.552772809,0.13,L,2,-0.046401823
0.500894454,0.13,L,2,-0.056281998
0.402504472,0.13,L,2,-0.075946269
0.996195661,0.27,U,3,0.07803919
0.856869161,0.27,U,3,-0.081838962
0.794346469,0.27,U,3,-0.170793362
0.756828286,0.27,U,3,-0.242068775
0.717531244,0.27,U,3,-0.286474044
0.676448492,0.27,U,3,-0.330863329
0.597872676,0.27,U,3,-0.348062778
0.558582484,0.27,U,3,-0.365613889
0.517511149,0.27,U,3,-0.365246243
0.467502129,0.27,U,3,-0.400604219
0.404986287,0.27,U,3,-0.46270446
0.347854978,0.27,U,3,-0.417436022
0.287136264,0.27,U,3,-0.434795317
0.226406133,0.27,U,3,-0.496911543
0.169247421,0.27,U,3,-0.559059739
0.110305283,0.27,U,3,-0.612240564
0.049568301,0.27,U,3,-0.701210949
0.019224929,0.27,U,3,-0.647230893
0.996236764,0.27,L,3,0.239164141
0.93908262,0.27,L,3,0.194918718
0.849762857,0.27,L,3,0.061447156
0.747949973,0.27,L,3,-0.045058355
0.639012516,0.27,L,3,-0.079888838
0.592572633,0.27,L,3,-0.124230169
0.542572747,0.27,L,3,-0.1237826
0.496146565,0.27,L,3,-0.114415614
0.392557105,0.27,L,3,-0.185099596
0.29612647,0.27,L,3,-0.193187812
0.197907842,0.27,L,3,-0.210211431
0.099718899,0.27,L,3,-0.110867029
0.046165861,0.27,L,3,-0.0387764
0.031980654,0.27,L,3,0.35521247
-0.000180398,0.27,L,3,0.283889103
0.998405961,0.41,U,4,0.998405961
0.945493391,0.41,U,4,0.945493391
0.918154436,0.41,U,4,0.918154436
0.859786446,0.41,U,4,0.859786446
0.803248032,0.41,U,4,0.803248032
0.768597912,0.41,U,4,0.768597912
0.719339735,0.41,U,4,0.719339735
0.679184233,0.41,U,4,0.679184233
0.640865444,0.41,U,4,0.640865444
0.598899399,0.41,U,4,0.598899399
0.558753414,0.41,U,4,0.558753414
0.51860505,0.41,U,4,0.51860505
0.471155036,0.41,U,4,0.471155036
0.410940816,0.41,U,4,0.410940816
0.350731355,0.41,U,4,0.350731355
0.290526651,0.41,U,4,0.290526651
0.230326707,0.41,U,4,0.230326707
0.168306703,0.41,U,4,0.168306703
0.109936334,0.41,U,4,0.109936334
0.051563585,0.41,U,4,0.051563585
0.016861124,0.41,U,4,0.016861124
0.997994169,0.41,L,4,0.184375245
0.947625013,0.41,L,4,0.147620868
0.848687574,0.41,L,4,0.083107265
0.747953868,0.41,L,4,0.02752433
0.649018732,0.41,L,4,-0.028026364
0.593258474,0.41,L,4,-0.046951644
0.551882165,0.41,L,4,-0.083544817
0.503313881,0.41,L,4,-0.111304043
0.402584781,0.41,L,4,-0.148961159
0.298267754,0.41,L,4,-0.150831119
0.100436631,0.41,L,4,-0.109563047
0.051879862,0.41,L,4,-0.092507726
0.019553973,0.41,L,4,0.095133039
