,0.31
1,0.09
0.95,0.03
0.9,-0.02
0.85,-0.1
0.8,-0.15
0.75,-0.17
0.7,-0.18
0.65,-0.18
0.6,-0.2
0.55,-0.2
0.5,-0.19
0.45,-0.18
0.4,-0.17
0.35,-0.15
0.3,-0.12
0.25,-0.09
0.2,-0.02
0.15,0.05
0.1,0.13
0.08,0.21
0.05,0.33
0.03,0.49
0.013,0.7
0.006,0.96
0,-0.16
0.013,-0.92
0.026,-0.94
0.05,-0.95
0.074,-0.91
0.101,-0.84
0.151,-0.56
0.2,-0.31
0.252,-0.16
0.302,-0.11
0.352,-0.09
0.4,-0.05
0.451,-0.03
0.501,-0.01
0.551,-0.01
0.601,0.01
0.652,0.04
0.702,0.06
0.752,0.09
0.801,0.11
0.851,0.11
0.902,0.11
0.951,0.1
