,0.3,0.41,0.51,0.53,0.56,0.58,0.6,0.63,0.66,0.69,0.71,0.74,0.77,0.8,0.82,0.84
0,-1.84,-1.28,-0.58,-0.44,-0.38,-0.14,-0.01,0.14,0.26,0.4,0.54,0.72,0.86,0.99,1.08,1.12
0.006,-3.88,-3.56,-2.84,-2.8,-2.73,-2.59,-2.85,-2.59,-2.29,-2.06,-1.86,-1.58,-1.3,-0.99,-0.7,-0.53
0.013,-2.73,-3.38,-2.8,-2.77,-2.7,-2.49,-2.84,-2.61,-2.33,-2.12,-1.92,-1.63,-1.36,-1.05,-0.84,-0.73
0.025,-1.95,-2.07,-2.56,-2.6,-2.63,-2.48,-2.66,-2.6,-2.34,-2.12,-1.95,-1.7,-1.45,-1.22,-1.04,-0.93
0.051,-1.36,-1.46,-1.95,-2.02,-2.09,-2.31,-2.55,-2.36,-2.14,-1.94,-1.79,-1.57,-1.37,-1.15,-0.99,-0.88
0.075,-1.22,-1.27,-1.54,-1.62,-1.72,-1.8,-2.45,-2.24,-2.06,-1.88,-1.74,-1.52,-1.34,-1.13,-0.97,-0.86
0.101,-1.1,-1.14,-1.26,-1.32,-1.41,-1.48,-2.01,-2.16,-2.04,-1.88,-1.74,-1.54,-1.36,-1.16,-1.01,-0.9
0.15,-0.94,-0.96,-1.02,-1.04,-1.08,-1.13,-1.01,-2.02,-1.98,-1.84,-1.73,-1.53,-1.37,-1.17,-1.04,-0.93
0.2,-0.84,-0.87,-0.91,-0.94,-0.94,-0.97,-0.88,-1.11,-1.89,-1.8,-1.7,-1.52,-1.35,-1.18,-1.04,-0.94
0.251,-0.8,-0.82,-0.86,-0.88,-0.87,-0.9,-0.88,-0.8,-1.8,-1.78,-1.7,-1.52,-1.37,-1.2,-1.08,-0.98
0.298,-0.74,-0.76,-0.8,-0.82,-0.82,-0.84,-0.85,-0.77,-1.22,-1.74,-1.68,-1.53,-1.38,-1.22,-1.12,-1.02
0.352,-0.69,-0.71,-0.75,-0.77,-0.77,-0.79,-0.8,-0.76,-0.73,-1.62,-1.64,-1.5,-1.35,-1.2,-1.12,-1.06
0.4,-0.67,-0.67,-0.71,-0.72,-0.72,-0.74,-0.76,-0.74,-0.62,-1.14,-1.57,-1.47,-1.32,-1.17,-1.1,-1.06
0.45,-0.68,-0.69,-0.73,-0.75,-0.74,-0.76,-0.78,-0.78,-0.66,-0.75,-1.16,-1.34,-1.26,-1.14,-1.09,-1.06
0.5,-0.57,-0.58,-0.61,-0.62,-0.62,-0.64,-0.65,-0.65,-0.58,-0.56,-0.85,-1.02,-1.05,-1.01,-1.05,-1.04
0.551,-0.52,-0.53,-0.56,-0.57,-0.57,-0.57,-0.58,-0.59,-0.54,-0.48,-0.65,-0.82,-0.86,-0.84,-0.93,-1
0.6,-0.47,-0.48,-0.5,-0.51,-0.51,-0.51,-0.53,-0.52,-0.49,-0.42,-0.52,-0.68,-0.74,-0.74,-0.81,-0.92
0.651,-0.4,-0.42,-0.44,-0.45,-0.44,-0.45,-0.46,-0.46,-0.44,-0.38,-0.42,-0.55,-0.66,-0.68,-0.72,-0.82
0.701,-0.36,-0.36,-0.38,-0.39,-0.38,-0.38,-0.39,-0.39,-0.38,-0.33,-0.36,-0.46,-0.58,-0.62,-0.66,-0.74
0.752,-0.31,-0.31,-0.32,-0.33,-0.32,-0.33,-0.33,-0.33,-0.32,-0.28,-0.3,-0.37,-0.5,-0.57,-0.62,-0.68
0.802,-0.25,-0.25,-0.26,-0.27,-0.26,-0.26,-0.26,-0.26,-0.26,-0.24,-0.26,-0.31,-0.43,-0.52,-0.58,-0.63
0.852,-0.14,-0.15,-0.16,-0.18,-0.16,-0.16,-0.16,-0.16,-0.15,-0.13,-0.17,-0.24,-0.36,-0.48,-0.55,-0.61
0.902,-0.06,-0.07,-0.09,-0.1,-0.09,-0.09,-0.09,-0.08,-0.07,-0.06,-al,-0.18,-0.31,-0.43,-0.52,-0.58
0.947,-0.02,-0.02,-0.04,-0.06,-0.05,-0.04,-0.05,-0.04,-0.02,-0.01,-0.07,-0.13,-0.26,-0.39,-0.49,-0.55
1,0.04,0.01,0.01,-0.01,0,0,0,0.02,0.04,0.04,-0.02,-0.08,-0.21,-0.32,-0.43,-0.49
