,0.32,0.42,0.52,0.54,0.57,0.6,0.63
0,-0.77,-0.77,-0.73,-0.76,-0.87,-0.82,-0.75
0.006,-0.62,-0.63,-0.65,-0.69,-0.77,-0.75,-0.75
0.013,-0.61,-0.63,-0.65,-0.69,-0.77,-0.75,-0.74
0.025,-0.62,-0.63,-0.65,-0.69,-0.77,-0.75,-0.74
0.05,-0.62,-0.63,-0.65,-0.68,-0.77,-0.74,-0.74
0.075,-0.62,-0.63,-0.65,-0.68,-0.77,-0.74,-0.74
0.1,-0.61,-0.63,-0.65,-0.68,-0.77,-0.75,-0.74
0.15,-0.62,-0.63,-0.66,-0.69,-0.77,-0.75,-0.74
0.2,-0.62,-0.63,-0.66,-0.69,-0.78,-0.75,-0.74
0.25,-0.63,-0.64,-0.67,-0.7,-0.78,-0.76,-0.75
0.298,-0.63,-0.65,-0.67,-0.7,-0.79,-0.76,-0.75
0.352,-0.64,-0.65,-0.68,-0.71,-0.79,-0.77,-0.76
0.4,-0.64,-0.66,-0.69,-0.71,-0.8,-0.77,-0.77
0.45,-0.66,-0.67,-0.7,-0.73,-0.82,-0.78,-0.77
0.5,-0.67,-0.67,-0.7,-0.73,-0.81,-0.78,-0.77
0.551,-0.68,-0.68,-0.7,-0.73,-0.82,-0.79,-0.78
0.6,-0.68,-0.68,-0.7,-0.74,-0.83,-0.79,-0.79
0.651,-0.68,-0.68,-0.71,-0.74,-0.83,-0.8,-0.79
0.701,-0.69,-0.69,-0.72,-0.74,-0.84,-0.8,-0.79
0.752,-0.69,-0.69,-0.72,-0.75,-0.85,-0.81,-0.8
0.802,-0.69,-0.7,-0.72,-0.75,-0.85,-0.81,-0.8
0.852,-0.68,-0.68,-0.71,-0.74,-0.84,-0.8,-0.79
0.902,-0.66,-0.67,-0.7,-0.73,-0.83,-0.79,-0.78
0.947,-0.65,-0.66,-0.69,-0.71,-0.81,-0.77,-0.77
1,-0.61,-0.62,-0.65,-0.68,-0.77,-0.74,-0.74
