,0.31,0.42,0.52,0.55,0.57,0.6,0.63,0.65,0.69
0,-2.1,-2.33,-2.05,-1.93,-1.82,-1.65,-1.48,-1.34,-1.15
0.005,-1.73,-2.02,-2.01,-1.96,-2.06,-2,-2.08,-2.11,-1.93
0.013,-1.67,-1.91,-1.98,-1.93,-2.05,-2.01,-2.06,-2,-1.82
0.025,-1.49,-1.52,-1.69,-1.68,-1.74,-1.68,-1.77,-1.87,-1.79
0.075,-1.11,-1.09,-1.15,-1.15,-1.17,-1.1,-1.08,-1.16,-1.34
0.1,-0.94,-0.84,-0.81,-0.85,-0.84,-0.87,-0.88,-0.89,-0.89
0.15,-0.72,-0.66,-0.66,-0.67,-0.67,-0.69,-0.7,-0.72,-0.72
0.2,-0.65,-0.62,-0.62,-0.63,-0.64,-0.64,-0.66,-0.68,-0.69
0.25,-0.63,-0.61,-0.61,-0.63,-0.63,-0.65,-0.65,-0.68,-0.68
0.3,-0.65,-0.63,-0.63,-0.64,-0.65,-0.65,-0.67,-0.69,-0.69
0.35,-0.67,-0.64,-0.63,-0.65,-0.66,-0.66,-0.67,-0.7,-0.7
0.4,-0.68,-0.64,-0.64,-0.66,-0.67,-0.67,-0.69,-0.71,-0.71
0.45,-0.69,-0.66,-0.66,-0.67,-0.68,-0.69,-0.7,-0.72,-0.72
0.5,-0.7,-0.67,-0.67,-0.69,-0.69,-0.7,-0.71,-0.73,-0.73
0.55,-0.71,-0.68,-0.69,-0.69,-0.71,-0.71,-0.73,-0.74,-0.74
0.6,-0.72,-0.69,-0.7,-0.7,-0.72,-0.72,-0.73,-0.75,-0.75
0.65,-0.74,-0.7,-0.71,-0.71,-0.73,-0.73,-0.74,-0.76,-0.76
0.7,-0.75,-0.72,-0.72,-0.73,-0.74,-0.74,-0.75,-0.77,-0.77
0.75,-0.75,-0.73,-0.73,-0.73,-0.75,-0.75,-0.77,-0.78,-0.78
0.8,-0.76,-0.73,-0.74,-0.74,-0.75,-0.76,-0.77,-0.79,-0.78
0.85,-0.76,-0.74,-0.74,-0.75,-0.77,-0.76,-0.77,-0.79,-0.79
0.9,-0.76,-0.74,-0.74,-0.74,-0.76,-0.76,-0.78,-0.79,-0.78
0.95,-0.74,-0.74,-0.75,-0.75,-0.77,-0.76,-0.78,-0.79,-0.79
