,0.31,0.41,0.51,0.56,0.61,0.64,0.66,0.69,0.72,0.74,0.76,0.79,0.82,0.85,0.89
0.005,-2.11,-2.3,-2.33,-2.36,-2.18,-2.09,-1.96,-1.83,-1.71,-1.65,-1.5,-1.38,-1.27,-1.17,-1.02
0.013,-1.6,-1.63,-1.84,-1.87,-1.82,-1.7,-1.82,-1.81,-1.7,-1.66,-1.53,-1.4,-1.3,-1.2,-1.05
0.025,-0.96,-1.03,-1.08,-1.36,-1.68,-1.66,-1.65,-1.72,-1.61,-1.53,-1.43,-1.32,-1.22,-1.14,-0.99
0.05,-0.61,-0.67,-0.68,-0.7,-0.73,-0.8,-0.94,-1.37,-1.42,-1.39,-1.34,-1.27,-1.19,-1.11,-0.96
0.075,-0.46,-0.5,-0.51,-0.52,-0.54,-0.56,-0.57,-0.6,-0.8,-1.25,-1.22,-1.19,-1.11,-1.05,-0.91
0.1,-0.39,-0.42,-0.43,-0.44,-0.46,-0.48,-0.49,-0.49,-0.49,-0.82,-1.17,-1.14,-1.08,-1.01,-0.88
0.15,-0.3,-0.33,-0.33,-0.34,-0.36,-0.37,-0.38,-0.39,-0.36,-0.33,-0.73,-1.03,-1.03,-0.97,-0.85
0.2,-0.13,-0.19,-0.21,-0.23,-0.25,-0.27,-0.28,-0.29,-0.28,-0.25,-0.2,-0.82,-0.94,--,-0.79
0.25,-0.2,-0.23,-0.22,-0.26,-0.25,-0.26,-0.26,-0.27,-0.26,-0.25,-0.2,-0.33,-0.93,--,--
0.3,-0.23,-0.25,-0.25,-0.26,-0.27,-0.29,-0.29,-0.3,-0.29,-0.29,-0.26,-0.19,-0.8,-0.95,-0.84
0.35,-0.21,-0.23,-0.23,-0.24,-0.25,-0.26,-0.27,-0.27,-0.27,-0.27,-0.26,-0.21,-0.43,--,--
0.4,-0.18,-0.2,-0.19,-0.2,-0.21,-0.22,-0.22,-0.23,-0.23,-0.22,-0.22,-0.19,-0.17,-0.91,-0.89
0.45,-0.14,-0.17,-0.15,-0.16,-0.17,-0.18,-0.18,-0.19,-0.18,-0.18,-0.17,-0.17,-0.09,--,--
0.5,-0.11,-0.13,-0.12,-0.13,-0.13,-0.14,-0.14,-0.15,-0.14,-0.13,-0.13,-0.12,-0.06,-0.45,-0.92
0.6,-0.04,-0.06,-0.05,-0.06,-0.05,-0.04,-0.05,-0.05,-0.04,-0.04,-0.05,-0.03,0,-0.11,-0.84
0.7,0.05,0.04,0.04,0.04,0.05,0.06,0.05,0.05,0.06,0.07,0.06,0.08,0.1,--,--
0.75,0.08,0.07,0.08,0.07,0.09,0.09,0.09,0.09,0.1,0.1,0.1,0.11,0.13,0.13,-0.44
0.8,0.13,0.12,0.15,0.12,0.13,0.14,0.13,0.13,0.15,0.15,0.14,0.16,0.18,--,--
0.85,0.13,0.13,0.15,0.13,0.15,0.16,0.15,0.15,0.17,0.17,0.16,0.18,0.19,0.19,-0.09
0.95,0.16,0.15,0.17,0.16,0.18,0.18,0.18,0.18,0.2,0.19,0.19,0.2,0.21,0.2,0.05
