,0.31,0.41,0.51,0.54,0.57,0.59,0.61,0.65,0.67,0.7,0.73,0.77
1,-0.53,-0.56,-0.59,-0.55,-0.55,-0.57,-0.58,-0.59,-0.62,-0.68,-0.69,-0.72
0.947,-0.61,-0.63,-0.65,-0.62,-0.62,-0.63,-0.65,-0.64,-0.67,-0.73,-0.72,-0.74
0.902,-0.63,-0.66,-0.67,-0.65,-0.65,-0.666,-0.69,-0.68,-0.7,-0.75,-0.74,-0.74
0.852,-0.67,-0.69,-0.7,-0.68,-0.68,-0.69,-0.72,-0.7,-0.72,-0.77,-0.74,-0.74
0.802,-0.7,-0.72,-0.73,-0.7,-0.72,-0.72,-0.74,-0.73,-0.74,-0.78,-0.74,-0.73
0.752,-0.73,-0.74,-0.73,-0.71,-0.72,-0.73,-0.75,-0.73,-0.75,-0.78,-0.74,-0.71
0.701,-0.74,-0.74,-0.73,-0.72,-0.72,-0.73,-0.75,-0.73,-0.74,-0.79,-0.73,-0.71
0.651,-0.75,-0.75,-0.72,-0.71,-0.72,-0.73,-0.74,-0.73,-0.73,-0.78,-0.72,-0.7
0.6,-0.77,-0.76,-0.72,-0.71,-0.72,-0.72,-0.73,-0.72,-0.72,-0.78,-0.71,-0.69
0.551,-0.77,-0.76,-0.71,-0.71,-0.71,-0.71,-0.72,-0.71,-0.71,-0.77,-0.71,-0.69
0.5,-0.79,-0.77,-0.7,-0.7,-0.71,-0.71,-0.7,-0.7,-0.7,-0.76,-0.7,-0.68
0.45,-0.8,-0.77,-0.69,-0.69,-0.7,-0.69,-0.7,-0.69,-0.7,-0.75,-0.69,-0.67
0.4,-0.8,-0.77,-0.69,-0.69,-0.72,-0.7,-0.69,-0.67,-0.69,-0.75,-0.69,-0.66
0.352,-0.81,-0.79,-0.68,-0.69,-0.75,-0.72,-0.68,-0.67,-0.68,-0.75,-0.68,-0.66
0.298,-0.82,-0.8,-0.69,-0.7,-0.79,-0.74,-0.67,-0.66,-0.67,-0.75,-0.68,-0.66
0.25,-0.81,-0.8,-0.68,-0.69,-0.83,-0.77,-0.65,-0.65,-0.67,-0.76,-0.78,-0.72
0.2,-0.82,-0.82,-0.7,-0.71,-0.87,-0.78,-0.64,-0.64,-0.66,-0.76,-0.82,-0.92
0.15,-0.9,-0.97,-0.99,-0.81,-0.9,-0.79,-0.63,-0.63,-0.65,-0.75,-0.87,-0.93
0.1,-1.07,-1.23,-1.17,-0.87,-0.89,-0.8,-0.63,-0.63,-0.65,-0.75,-0.88,-0.95
0.075,-1.06,-1.22,-1.19,-0.89,-0.91,-0.79,-0.62,-0.62,-0.64,-0.75,-0.9,-1
0.05,-1.1,-1.23,-1.15,-0.88,-0.88,-0.8,-0.63,-0.63,-0.64,-0.75,-0.92,-1
0.025,-1.09,-1.23,-1.15,-0.87,-0.87,-0.8,-0.63,-0.63,-0.65,-0.75,-0.93,-1.03
0.013,-1.13,-1.24,-1.15,-0.9,-0.91,-0.83,-0.66,-0.67,-0.69,-0.87,-1.03,-1.03
0.006,-1.18,-1.29,-1.2,-0.94,-0.95,-0.89,-0.71,-0.73,-0.75,-0.99,-1.17,-1.05
0,-1.17,-1.18,-0.86,-0.59,-0.52,-0.43,-0.22,-0.14,-0.1,-0.07,-0.01,0.1
0.013,0.98,1.02,1.02,1.02,1.01,1.02,1.01,1.01,1.01,1.02,1.02,1.04
0.026,0.91,0.93,0.93,0.92,0.91,0.93,0.91,0.92,0.91,0.91,0.92,0.94
0.05,0.77,0.78,0.79,0.79,0.77,0.78,0.77,0.78,0.77,0.78,0.79,0.8
0.075,0.71,0.71,0.72,0.71,0.71,0.72,0.71,0.72,0.71,0.71,0.72,0.75
0.101,0.63,0.64,0.65,0.65,0.64,0.65,0.64,0.65,0.65,0.65,0.66,0.68
0.151,0.54,0.55,0.56,0.56,0.55,0.56,0.55,0.54,0.56,0.56,0.57,0.59
0.2,0.48,0.48,0.49,0.5,0.48,0.49,0.48,0.49,0.49,0.49,0.51,0.53
0.252,0.43,0.41,0.44,0.43,0.42,0.43,0.43,0.44,0.44,0.43,0.45,0.47
0.302,0.37,0.37,0.39,0.39,0.37,0.38,0.38,0.39,0.39,0.39,0.4,0.43
0.352,0.32,0.32,0.34,0.34,0.33,0.33,0.33,0.34,0.34,0.34,0.35,0.38
0.4,0.29,0.29,0.3,0.31,0.29,0.3,0.29,0.3,0.3,0.3,0.32,0.34
0.451,0.27,0.26,0.28,0.22,0.27,0.27,0.27,0.28,0.28,0.27,0.29,0.32
0.501,0.25,0.24,0.26,0.25,0.24,0.25,0.24,0.25,0.25,0.25,0.27,0.29
0.551,0.2,0.2,0.21,0.22,0.22,0.21,0.22,0.22,0.23,0.24,0.25,0.27
0.601,0.19,0.19,0.2,0.2,0.2,0.19,0.2,0.21,0.21,0.22,0.23,0.25
0.652,0.16,0.17,0.18,0.18,0.18,0.18,0.18,0.19,0.19,0.2,0.21,0.24
0.702,0.15,0.15,0.16,0.16,0.17,0.16,0.16,0.17,0.17,0.18,0.2,0.22
0.752,0.13,0.14,0.15,0.15,0.15,0.15,0.14,0.16,0.16,0.17,0.19,0.21
0.801,0.12,0.12,0.13,0.13,0.14,0.13,0.13,0.14,0.14,0.15,0.17,0.2
